symbol,name,contractAddress,balance,decimals
DOGMEAT,Dogmeat Inu,0xe5d7c81cf4701130a676ba69070e768994063b87,100087.465383423,9
Bikini,Bikini Metaverse,0xe5d89696d170a5af25d38ffb96b6539a0b537653,767387143.779415173800484933,18
CHUPA,CHUPACABRA,0xe6264d3cc0948675e81e59d0fa2fd8e19cebf1f0,500000000000000.0,18
DuDu,DuDuLab NFT,0xe677dd9e5a27f3f7184022f3f9fad37f8a207203,1166.931987449438619058,18
REV,Revelation Coin,0xe6be436df1ff96956dfe0b2b77fab84ede30236f,77777.0,18
CBDC,Central Bro's Digital Currency,0xe6e6633ca1e0a80f8c63aea9fc63cd2d3092a046,52500000001.0,18
SPIDER,Spider Spirit,0xe70e1d6a2e971ff6debc21dd2540064c25c9bc0d,1.0,18
FTP,For The People,0xe7156045ed97a0246ccb5be5d7e60f3c0c862338,23500000000.0,18
BEB,betbeb.com Mining 0.75 ETH day,0xe71cebd38ce2186e01eb6c8a232ec16e8906ed69,59720.0,18
Givenchy,Givenchy Metaverse,0xe7374247495bc786e7aa2bc7e7f38d00330fb942,446536076117.288479119300225369,18
PLANB,PlanB DAO,0xe77f82f288a6a7eb4ac295a86fccb1f6d240499b,1000.0,18
SOP,Son Of PEPE,0xe78029f8072989bc164a4813f28537187b20e232,13859557.801481402,9
1994,Vitalik 1994,0xe7aeca0970e4931badd2dca9acc6c82d122a10a3,1178080000.0,18
0xU,0xUndead,0xe89e53fe890ece8bb642e6faae6c1502f38dd8f1,20000000.0,9
FINN,Vitalik's Cat Finn,0xe89f3897e00aaac1bba8bbfd2aac4f6d17e9fe7a,100000000.0,8
Epic Games,Epic Games Metaverse,0xe8ca952e59586eacf59c68e7ab7da0309abaccac,246320473812.631818310455141678,18
KUMA,Kuma,0xe90cc7d807712b2b41632f3900c8bd19bdc502b1,3000000000.0,18
EG5,EG5 Token,0xe94303c3b43d439d67cbb0c70e33e8ba48a67906,18216835155.236987149,9
HTP,HideThePain,0xe94e92e1e60f2ee1d60f5d3b26b42f198c1b4396,4206942069.000000284739105706,18
ETHEREUM,VitalikTrumpCrashBandicoot10Inu,0xe9a039f677f01be56bb257c3766fea01c766205e,184626848581.295530891,9
GRODD,The Thinking Ape,0xea0a9658916a043ace73e3fd6b0e5660713a2804,12500000000.0,18
SECRET,Secret Token,0xea1dbbb566b3391775ad44af02e7126c6aef1bfc,12586.094579751,9
ETHEREUM2.0,ETHEREUM2.0,0xea498670e8de236c17d75c0bd09dd4b1b6f39eb2,31116900.683555309406716713,18
MILAND,Miland,0xea90821b403557909236ac4e5f71e975b4aec1be,888888888.0,18
Da-Fi,Da-Fi Token,0xeaad65885fea47a3b1258935f4ce83aab06fdd3a,12500.0,18
VHEEMS,Cheemstalik,0xeaad898afc2719598737483e38fb4b9098dcb2f2,200000.0,9
wcnb,wocaoniubi,0xeac32b8e2752479b32071319490456de59fb93aa,105000.0,18
$DEATH,Shinigami,0xeaec3bf0bf9f14f6685f63264665ab4537739ecd,473948.507911231209871047,18
JAR,jaredfromsubway,0xeb0eb7fead799196acb18d00c5a3d6ee348c5f40,79429293.187207847952005971,18
ZKS,ZKS,0xeb1c9452216702ef2ba9612a3f057c1587177431,20000000.0,18
Smart,MetaSmart,0xeb8e5ec355c554d470623ab731f449e9ac40b0eb,2254451192.00339971,8
BabyShit,BabyShit Coin,0xeba36fe658b40c21a09b7c4f4407cfc0ebcc6d0e,25000000000000.0,9
JustinSun,Justin Sun,0xebbc9f786699a8a4a93616e84058fff9fae9532b,627542927181.515784267475639748,18
DORKL2.0,ᗪOᖇK ᒪOᖇᗪ2.0,0xebefb18f04d166eed2c0d9a13214a9e5fa85ea98,31047055.527701350316284796,18
WallStreet,WallStreet DAO,0xec17e360bcd2482eb95ba08d5fcc84ed3cd8a50b,767387143.779415173800484933,18
VOODOO,VOODOO,0xec385033528a06592641b7e4acd791f91fc8a287,100000.0,18
EA,EA Metaverse,0xec5eeb5109abc6a41a33cf0ca3207389be23cf2d,767387143.779415173800484933,18
PLSX,Pulsex,0xec8994095707fd894dc88725703f0c96d309a93e,29738778965.912797976213366402,18
DILDO,Letspumpthishoefortheculture,0xecaa76cd531105d7b27af3102a00cc3d1d77d668,69.0,18
Cisco,Cisco Metaverse,0xece38d866250d36ebd944108865f7f6fe76ad4b1,767387143.779415173800484933,18
PP,Phoenix Protocol Dao,0xece8531550fc599ccb2c7734494fbc358d0a9483,69.0,18
VYA,VAYLA,0xecf51a98b71f0421151a1d45e033ab8b88665221,37095587.0,8
HEX2T,HEX2T,0xed1199093b1abd07a368dd1c0cdc77d8517ba2a0,37114112.040030700161730775,18
REKTOBER,RektoberBearDump,0xed1e4aa1804b1708e3818c792e3078d16745f225,990000.0,18
COT,CosplayToken,0xed64142f7d0a4d94ce0e7fe45d12f712fe360bd0,67.0,18
JDI,Jeet Die Inu,0xed657c3af0c08750480ca381d4e150364fbfdb82,5000000.0,18
VISA,VISA Metaverse,0xed704e11d975a966b4edcc5780a2e8955c536fa0,767387143.779415173800484933,18
PoSp,Proof Of Stake Pages,0xed82bb41fe841d2bdfa846588360208480fe49c2,100000000000.0,18
Rovio,Rovio Metaverse,0xeda8d29b3877a0d4b65eef0c8dfb0eefdd12e446,767387143.779415173800484933,18
ICC,Intelligent Commerce Chain,0xedc502b12ced7e16ce21749e7161f9ed22bfca53,88.0,4
VITALIK,mi pinxe lo crino tcati,0xedc70e6b48e82a3162407b2301154c9d145fa6a6,17600.268946735,9
FEET,Feetcoin,0xedc8e4e0ef8c319fe0790aab57718cf1a7a73aee,48488543.045652874683611114,18
Cartier,Cartier Metaverse,0xedce680a615d8a473dcd753a88cdb22cbd018ed7,767387143.779415173800484933,18
Nexon,Nexon Metaverse,0xedd6b61a2e060a6f3d701b6cdac05f80cac15d5a,1997083530020.89668653291033349,18
GATORDOG,Gator Dog,0xedd9c75a38efd5aa4fad5fab5dc43741dc9a6d74,777.0,18
SHANG,Shanghai Inu,0xee772cec929d8430b4fa7a01cd7fbd159a68aa83,100000000000000.0,18
SNIFF,Sniff AI,0xee9627825b1e9655eaefadffa57673e3e2ddd139,4707385.933760894,9
CATE,CateCoin,0xeef3bb9c3787f4a0b2e9616ed478ef3c4bf50284,23943879.988066938,9
NASDAQ,NASDAQ DAO,0xef61d65b55d156d68f7b7ef76e83be146094329e,767387143.779415173800484933,18
BONK,Bonk,0xef6c8cd186525b7d3577d409ec1fcd7150b8c41e,447689147.913421092010794425,18
Windows,Windows Metaverse,0xefb9c4f9e277b301d706ed342465d91cb149a03c,767387143.779415173800484933,18
PAYPAL,PAYPAL Metaverse,0xefe1bbc0912b33b3a29660871b1f27dc8f3ed2fb,767387143.779415173800484933,18
FOMO,FOMO,0xf00000dd8388e44819e50e9f0eaa4f27955bb756,10949299254.213409352534270892,18
ITHEUM,Itheum,0xf058dadf2ca16141deaf98858305b817a5851c22,527539.208033803090468063,18
TOKEN,TokenFi,0xf05b79d9093ec6f1b0646d92e43d107c50059f09,225547679.126266432299875013,18
Azuki,AzukiCoin,0xf0a06c0612591c8de92ae4fe448426f9094ee823,1570302964772.847059538821345602,18
CORE,Core,0xf0bc4437e5161fa674e74893ac4a141f5acf11e8,198947271.52301122906169789,18
HONDA,Used Honda Civic,0xf12fe8af889811ad85fba9c957180dbffe21e2ed,997500.0,18
VISA,VISA Metaverse,0xf16007dbf9d4d566cbc9fd00e850d824e236d464,767387143.779415173800484933,18
BIO,BioCrypt,0xf18432ef894ef4b2a5726f933718f5a8cf9ff831,500.0,8
FTP,For The People,0xf1ba53a774fa7e6f4e0118dbfc60798bcbbc3447,9800000000.0,18
HKPEPE,Hackers Kill Pepe,0xf1db47ca39cdd95f83309948503919118964b2e5,16228116509642.397253550920770271,18
KIMU,Kimchi Inu,0xf1ff017f19b471bd8e269b4216c5a1cc2b94119a,123149918029.207495832363512659,18
SST,SakeSwap Slippage Token,0xf220b808807bc66062fd6eaddff846268a5d4b30,0.00000178664140846,18
DIC,Death is coming,0xf23160630cec141205acd8a3dff6fb5ef92b05f8,1000.0,18
LOK,Locke Protocol,0xf25347bd38408921ac729aca713003ccaf52877c,217275.24302321608769085,18
Harvard,Harvard Metaverse,0xf27adb015958b4f02128ecfa3ce59b3772e9676a,767387143.779415173800484933,18
Endgame,Endgame,0xf29e2ad53568cae18d565b5d34d1f54bfe963200,8864689766.230096836783237963,18
RedYd,Red Eyed Dragon,0xf2c75a4b62aeac71607d841e6d315fce4636f7a3,1984786844.112630469718405788,18
Rockstar,Rockstar Metaverse,0xf2c84aaa9374239f53132a0e90b47b6584bb8a35,767387143.779415173800484933,18
DOGE2.0,Doge 2.0,0xf2ec4a773ef90c58d98ea734c0ebdb538519b988,42570000000.0,9
SONE,Skullone Inu,0xf30c7339923cdd45ce33cbbbdde1944839a4f93e,50000000.0,9
OKI,Okitama Inu,0xf33cdb8529c256ad1a245d7d77123412f8f8052f,6000000000000.0,18
Target,Target Metaverse,0xf39e77f4f46f1784cbd4fd39ebde4753870104f8,767387143.779415173800484933,18
Reward Token from https://cocETH.org,$ cocETH.org,0xf3b123f7f659d71086b4b2a2be6b2a90622bf32f,1568.263287555702156952,18
VIN,VIN,0xf3e014fe81267870624132ef3a646b8e83853a96,7.77,18
ETH2.0,Ethereum2.0,0xf3ff0925c34dbc6bf48007aa14a4851af2110eb5,78174147508408.726563989866002732,18
Free,Free,0xf40731dbdfc74cec561b69619a31eaf7ab25b5f5,500000000.0,9
TSUKA,Dejitaru Tsuka,0xf409cce59a0cf0d889e00092192b1710f0d9e5da,40000000000.0,18
AICAP,AI Capital,0xf4285e2805b009be55705211f0706b68f493df1b,2551.072767498,9
SMURFCAT,SmurfCat,0xf433521ff0af6d15b9a8535b6ffb535b133bc527,4000000000000.0,18
Uniqlo,Uniqlo Metaverse,0xf4354cf0d364e015d9ce05670d712a2deca64514,767387143.779415173800484933,18
DOGEV2,Dogecoin v2,0xf443aa7014af1f053a19b1d197aab872f6b09b31,12567370.7,9
WC,WANCHAN,0xf44428f1fa08372ed2f832ddc2c675bcc7f00595,11441795003.103585122508300117,18
vitalik.eth,vitalik.eth,0xf475e5dccd918108ec7c1f843c7245904b453318,80000000000.0,18
cat,cat,0xf496c0731f6fcb4009dad2c2266ba5626dddc3b4,70000000000000.0,9
GHOUL,Ghoul Inu,0xf4b1b5d8e3ed4276623b21e499ca0846568cfd44,17493000.0,9
Balenciaga,Balenciaga Metaverse,0xf4b5c9ecca2634b839fef75df9da993a4b2d50e0,767387143.779415173800484933,18
NASDAQ,NASDAQ DAO,0xf4c0791267b75296cde4f61cdbd8733827e3a216,100000000000000.0,18
LOOKS,LooksRare,0xf4d2888d29d722226fafa5d9b24f9164c092421e,1.13282758100065,18
MUSKVZUCK,MUSK V ZUCK,0xf541975d91c19d1d989931a216846dafe21d21e5,1000000.0,9
SHIBT,ShibriumTerminator,0xf572481d832244853590e35aed70ee817accbfa1,930.0,9
mdai.io,mdai.io,0xf5b2c59f6db42ffcdfc1625999c81fdf17953384,21826.469288092274657424,18
Riot,Riot Games,0xf5c6e17e6cbd61b4a3d2ce321161ef4bdad2c12f,767387143.779415173800484933,18
WBTC,Wrapped BTC,0xf60058200b1c93ec623b6e486cd89db72dff3925,0.00484933,8
TWT,TwitFi Token,0xf608ca4bf169f304420edbe7b2b596b44b027641,11700000.0,18
XCEL,XCELTOKEN,0xf6276830c265a779a2225b9d2fcbab790cbeb92b,150.0,18
ENJ,Enjin Coin,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,88.35576962,18
CAMA,Celebrity AMA,0xf6444ba520d73178ed669014581bbd698cc9f425,10000000.0,18
TRU,Truebit,0xf65b5c5104c4fafd4b709d9d60a185eae063276c,1.0,18
DISCO,Discord DAO,0xf65c59addd68bc186f2b0e68f4343e26666bacae,22882279.578877880738617475,18
STEW,Stewie,0xf6a337575cb2668a870a23bf9153919689393c6f,10125276.281684065,9
heyi,we love heyi,0xf6ac21dc09a3db9eefad2775b908426a51c8b71a,105000.0,18
SCAM,SCAM COIN,0xf6ca07ccdec4c69fde6bed64231c1cfa6a6d6b78,949899483492.552395080119079899,18
DuPont,DuPont Metaverse,0xf6fb2990b216b49d5959991be7c3d361a3a798e3,767387143.779415173800484933,18
HOSTING,Website Hosting Token,0xf70a0f277591468050dcc34b6fa1754dc4c59ecd,5.0,2
MAYC,MAYC COIN,0xf71ba4058c7ea23992a2311add6862d854b3d229,767387143.779415173800484933,18
MEGAFCUK,MEGAFCUK,0xf7674a73b62a30ae2ea149b5de518c5988317ab3,5338349.937012514,9
TWITCH,Twitch Inu,0xf76acc1a83008c07d673930b83d1907f54907422,3000000.0,18
MAB,Mario Bros,0xf786d8914589e06753023eada09fd88a7e42baa5,1750.0,18
SAITAMA,Saitama,0xf838f05204d2d875ab273171f2c8947153b10b19,50000000000.0,18
Ukraine,Ukraine Donation Token (only BUY),0xf86162a54122352832d10928767de3454b3b6e46,767387143.779415173800484933,18
PEPE,Pepe2.0,0xf897d433f69388eaeb18bdf500e6578f583bacf8,8197290224361.226544784051991408,18
3,Tree,0xf89b177e77fb87fe4daf7a2b5dcd4f83bfd6505f,33333333.0,3
Rockefeller,Rockefeller Metaverse,0xf8aea5c5ee61ff727682d1dc8995528078458688,767387143.779415173800484933,18
SILI,Siphon Life,0xf8dcdbe4c7b5f64ec7f89cdbe176a6553dc98d84,100000000.0,9
DOE,Dogs Of Elon,0xf8e9f10c22840b613cda05a0c5fdb59a4d6cd7ef,100000.0,18
Activision,Activision Metaverse,0xf973d5d0248305af5db2a81d3f677f1f61e9b517,1826056046437.131063227794345973,18
BRIAN,Coinbase CEO,0xf97852c4de774a186b21167ca14fd1ef8b02696b,3000000.0,18
Up1.org,Up1.org,0xf9d25eb4c75ed744596392cf89074afaa43614a8,113054.0,18
cash,cash,0xf9f22368b0e7fbb363da49d3fc49576c5828afa9,105000.0,18
NEWPEPE,New Pepe,0xfa5e3d510bf40638d17e5f326bba6fdf8547b701,78699341917437.913765563868926433,18
FAU,FaucetToken,0xfab46e002bbf0b4509813474841e0716e6730136,1.0,18
CryptoPunks,CryptoPunks,0xfab905850bb61af584dc5c7030479ee7a44a2f0a,767387143.779415173800484933,18
THEEXAMPLE,The Example,0xfad1d901aa9cb1c05d7aa59162595d2e5bf18774,100000000.0,18
HOGE,Hoge Finance,0xfad45e47083e4607302aa43c65fb3106f1cd7607,0.000037131,9
FADED,FADED,0xfaded7f8a0b63e4b1fd51749040c1a85181e43bd,5993228697.20384992003243949,18
Visit https://usd-coin.net to claim rewards,# usd-coin.net,0xfafe8a7c0a9b3807cc1df0deb0ba0b5a5fb7a872,3999.99,18
Twitter,Twitter Metaverse,0xfb36248a7d9cddf1a685f7da1147eca08d2edf11,10000000000000.0,18
FIFA,FIFA Metaverse,0xfb37a3986c3fc5c9a25310e718cd35fb7d9762ff,767387143.779415173800484933,18
Gaia,Gaia Coin,0xfb6c3360e9c069ee48c9e1e4c6b3169427c9b84b,3257.328990228,18
👑Shib,Shiba King,0xfb8b9ae4c1abeac1c837cba22175abe4fa3af666,2500000000000.0,9
DHOLD,DeFi Holdings,0xfba34c7da885885c597b8eeab61fdc0eee7acf3c,151133.0,18
TAKA,TAKAMORI,0xfbb0dd5478ec116234ae8860610851d02ce42e5c,719524146.388530017466321484,18
EDDA,EDDASwap,0xfbbe9b1142c699512545f47937ee6fae0e4b0aa9,0.5,18
BC,Bitcoin Games,0xfbd7e39e3299fda183dc56adec43453072c1b769,630898.346669038257264238,18
蛇,Serpent,0xfc381f172f6495fa824f8f35b30564520f53947c,5495350.99282122002312833,18
Dividend_Tracker,Dividen_Tracker,0xfc3923367ac21284abdd1577e353ff8968612b2c,447.747395789935363325,18
TRANS,Abomination Inu,0xfc40c045546de61049d49f20dd56f6e5913bd7c5,500000000000.0,18
PTHULU,PEPE CTHULHU,0xfc4aac985052f7e5c36e7964c29b8899ec56a929,199800000000.0,18
WBTC,Wrapped BTC,0xfd4f241851be224e52ffc6947f0ee02579875049,0.00484933,8
DUBBZ,Dubbz,0xfd881b394ec2f39fc7d97c0664d1496d299ea0e0,142301038072.217656698918024702,18
BAMA,Bahamas,0xfd8859fb59bc58d2d5ce222152d3470c5cbd8116,150.0,18
OS,OS,0xfdb29741f239a2406ae287913ef12415160378d3,1.000000001906792143,18
Carrefour,Carrefour Metaverse,0xfdeba8e54bbb455349380bce93887a5b09b72fa6,767387143.779415173800484933,18
ETF,ETF Token,0xfe1125ed519ff4038da13a444868837a8f0f93ef,37737278.059664530736725702,18
SOL,Solely Possible On Ethereum,0xfe5726bf1bdaa9acd6f46c60b49b67987f2c7b6d,60000000.0,18
MINIDOGE,Mini Doge,0xfe723eaa791296afe4293911bd82705c17ecfc71,31979190763.52796112,8
Friend,Friend.tech,0xfea0f46815ec3d010b85d11510c4c1d600758ff9,37697550629484.91499728319269234,18
Telltale Games,Telltale Games Metaverse,0xfea34ec03884de2cd78d2f890a26b68300f5481d,767387143.779415173800484933,18
FRY,FRY,0xfeae6d7e2c2c4fac0f4228f8a4fa0203bced8fc5,445.0,18
ALCZ,Alcatraz,0xfed656555a88c86675d2bf01a3b7861c3f89d478,79.02,18
HAY2.0,HayCoin2.0,0xfed7b63492bf706f5cdd058d3f4a602035bf7330,33835488178.227832643914897627,18
TAIL,Tail,0xfeeeef4d7b4bf3cc8bd012d02d32ba5fd3d51e31,7222.0,18
GooseTown Token,GOOSE,0xfeeefad62968be631868e727d13b72e76ea174ab,420000.0,18
BRAIN,BRAINIAC,0xfefa3eabeeb0e68265095985a2ab5207b45f39d4,110000000000.0,18
UNI-V2,Uniswap V2,0xff58ece2d4584139e3f136e18cae27deda947d3b,717267.681759256140423035,18
PEPE2.0,Pepe2.0,0xff626b996ded0f42f6d453da007ddb97763cba7e,17682861589169.958437187142062235,18
TARO,Urashima Taro,0xff85ebd8d1bd8bb7c1ebed3d20cdaeafc7019495,500000.0,18
JEX,JEX Token,0xff98a08c143311719ca492e4b8c950c940f26872,62.3458,4
📘,ENS Constitution Book Token,0xffc8ca4e83416b7e0443ff430cc245646434b647,1.0,18
NANJ,NANJCOIN,0xffe02ee4c69edf1b340fcad64fbd6b37a7b9e265,111000000.0,8
TYAGI,Barhatnuye Tyagi,0xfffe53bf8e62ea63602392faa892eb1a371ab733,34037061845.309001049673413467,18
